Peptides.01_F	Peptides.04_M	Peptides.05_F	Peptides.15_M	Peptides.187_F	Peptides.188_F	Peptides.205_M	Peptides.209_M	Peptides.49_F	Peptides.52_F	Peptides.54_M	Peptides.57_M	Peptides.58_F	Peptides.96_F	Intensity.S01_F	Intensity.S04_M	Intensity.S05_F	Intensity.S15_M	Intensity.S187_F	Intensity.S188_F	Intensity.S205_M	Intensity.S209_M	Intensity.S49_F	Intensity.S52_F	Intensity.S54_M	Intensity.S57_M	Intensity.S58_F	Intensity.S96_F	iBAQ	iBAQ.01_F	iBAQ.04_M	iBAQ.05_F	iBAQ.15_M	iBAQ.187_F	iBAQ.188_F	iBAQ.205_M	iBAQ.209_M	iBAQ.49_F	iBAQ.52_F	iBAQ.54_M	iBAQ.57_M	iBAQ.58_F	iBAQ.96_F	LFQ.intensity.S01_F	LFQ.intensity.S04_M	LFQ.intensity.S05_F	LFQ.intensity.S15_M	LFQ.intensity.S187_F	LFQ.intensity.S188_F	LFQ.intensity.S205_M	LFQ.intensity.S209_M	LFQ.intensity.S49_F	LFQ.intensity.S52_F	LFQ.intensity.S54_M	LFQ.intensity.S57_M	LFQ.intensity.S58_F	LFQ.intensity.S96_F	MS.MS.count.01_F	MS.MS.count.04_M	MS.MS.count.05_F	MS.MS.count.15_M	MS.MS.count.187_F	MS.MS.count.188_F	MS.MS.count.205_M	MS.MS.count.209_M	MS.MS.count.49_F	MS.MS.count.52_F	MS.MS.count.54_M	MS.MS.count.57_M	MS.MS.count.58_F	MS.MS.count.96_F	Only.identified.by.site	Reverse	Potential.contaminant	Peptides	Sequence.coverage....	Mol..weight..kDa.	Q.value	Score	Intensity	MS.MS.count	Protein.IDs	Majority.protein.IDs	Protein.names	Gene.names
0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	65200000	0	1.16e+08	0	0	0	0	0	0	70400000	0	60300000	0	1.56e+08	0	32600000	0	58200000	0	0	0	0	0	0	35200000	0	30100000	0	0	52200000	0	1.03e+08	0	0	0	0	0	0	53200000	0	54300000	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0		NA	NA	1	12.8	13.964	0	12.711	312190000	4	P13164;Q01629;Q01628	P13164;Q01629;Q01628	Interferon-induced transmembrane protein 1;Interferon-induced transmembrane protein 2;Interferon-induced transmembrane protein 3	IFITM1;IFITM2;IFITM3
0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	15900000	0	8737000	0	0	0	0	0	0	0	0	0	0	2734100	0	1763300	0	970780	0	0	0	0	0	0	0	0	0	0	0	12700000	0	7749500	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	+	NA	NA	1	4.4	27.963	1	-2	24607000	2	P13284	P13284	Gamma-interferon-inducible lysosomal thiol reductase	IFI30
1	1	0	0	0	0	2	0	0	1	0	0	0	0	3.92e+08	3.5e+07	0	0	0	0	1.42e+08	0	0	1.52e+08	0	0	0	0	3.8e+07	20600000	1840900	0	0	0	0	7494700	0	0	7988500	0	0	0	0	1.38e+08	1.14e+08	0	0	0	0	44300000	0	0	53700000	0	0	0	0	2	1	0	0	0	0	2	0	0	1	0	0	0	0		NA	NA	2	4.9	44.96	0.0068125	1.7795	721300000	6	P13473	P13473	Lysosome-associated membrane glycoprotein 2	LAMP2
0	1	1	1	3	4	6	6	7	4	1	6	3	3	0	0	0	49900000	8.45e+08	1.97e+09	3.15e+09	3.61e+09	3.66e+09	1.1e+09	1.25e+08	3.79e+09	2.79e+08	4.78e+08	7.33e+08	0	0	0	1917800	32500000	75900000	1.21e+08	1.39e+08	1.41e+08	42300000	4820400	1.46e+08	10700000	18400000	0	0	0	6.3e+07	5.44e+08	3.78e+09	1.26e+09	2.7e+09	2.92e+09	4.83e+08	85100000	2.98e+09	1.86e+08	7.66e+08	0	0	0	1	5	9	8	11	12	4	2	10	3	4		NA	NA	8	16.9	49.973	0	176.08	1.9055e+10	69	P13489	P13489	Ribonuclease inhibitor	RNH1
0	1	3	1	1	0	7	2	2	4	1	1	1	0	0	43200000	5.12e+08	32500000	1.09e+08	0	1.37e+09	1.42e+08	1.66e+08	4.66e+08	59100000	1.22e+08	47800000	0	80700000	0	1137400	13500000	854390	2861500	0	3.6e+07	3743400	4371000	12300000	1555500	3217300	1258700	0	0	4.6e+07	2.67e+08	38300000	3.13e+08	0	7.56e+08	3.57e+08	1.66e+08	2.15e+08	59500000	3.04e+08	57300000	0	0	1	4	1	1	0	10	2	2	5	1	2	1	0		NA	NA	7	15.1	70.94	0	9.1819	3066200000	30	P13521	P13521	Secretogranin-2;Secretoneurin;Manserin	SCG2
22	23	21	18	7	13	20	11	16	18	18	12	16	13	2.76e+10	8.51e+09	1.65e+10	6.1e+09	8.56e+08	1.89e+09	2.41e+10	1.96e+09	4.73e+09	1.3e+10	1.29e+10	1.56e+09	6.91e+09	5.09e+09	3.47e+09	7.27e+08	2.24e+08	4.34e+08	1.61e+08	22500000	49600000	6.34e+08	51500000	1.24e+08	3.43e+08	3.41e+08	4.1e+07	1.82e+08	1.34e+08	1.01e+10	9.94e+09	7.29e+09	2.68e+09	1.33e+09	5.02e+09	1.11e+10	2.76e+09	4.13e+09	5.97e+09	9.51e+09	2.53e+09	5.09e+09	6.71e+09	115	66	73	42	10	25	89	17	33	58	57	21	37	28		NA	NA	27	31.5	94.573	0	234.63	1.3178e+11	671	P13591	P13591	Neural cell adhesion molecule 1	NCAM1
22	19	15	12	1	13	12	8	9	12	14	7	16	10	2.74e+10	1.69e+10	3.03e+09	4.57e+09	78300000	1.8e+09	6.5e+09	5.85e+08	1.46e+09	6.13e+09	1.77e+10	9.94e+08	8.03e+09	1.96e+09	7.41e+08	2.09e+08	1.29e+08	23100000	34900000	597920	13700000	49600000	4467000	11100000	46800000	1.35e+08	7589100	61300000	1.5e+07	1.39e+10	1.14e+10	2.76e+09	3.09e+09	1.55e+08	3.86e+09	3.76e+09	1.17e+09	1.58e+09	1.97e+09	1.16e+10	1.81e+09	5.88e+09	2.94e+09	103	96	31	37	1	34	44	9	21	41	71	20	46	22		NA	NA	22	6.9	372.82	0	323.31	9.7104e+10	576	P13611	P13611	Versican core protein	VCAN
41	39	41	34	22	19	40	21	34	35	36	25	31	31	2.24e+10	7.69e+09	1.61e+10	4.7e+09	7.36e+08	5.25e+08	1.74e+10	5.68e+08	3.89e+09	6.94e+09	8.14e+09	7.66e+08	4.3e+09	5.76e+09	2.27e+09	5.08e+08	1.75e+08	3.65e+08	1.07e+08	16700000	11900000	3.96e+08	12900000	88400000	1.58e+08	1.85e+08	17400000	97700000	1.31e+08	9.43e+09	7.95e+09	8.29e+09	2.69e+09	1.33e+09	1.3e+09	8.66e+09	1.02e+09	3.29e+09	2.73e+09	3.19e+09	2.46e+09	3.73e+09	6e+09	68	43	55	28	11	10	63	8	26	26	39	16	24	29		NA	NA	46	42.3	111.75	0	323.31	9.9838e+10	446	P13637	P13637	Sodium/potassium-transporting ATPase subunit alpha-3	ATP1A3
5	12	18	13	11	5	19	14	22	24	9	12	11	9	6.7e+08	1.43e+09	3.69e+09	2.45e+09	1.34e+09	4.52e+08	4.44e+09	3.22e+09	4.61e+09	7.34e+09	1.16e+09	9.01e+08	1.96e+09	1.17e+09	7.74e+08	14900000	31700000	82100000	54500000	29800000	1e+07	98600000	71600000	1.02e+08	1.63e+08	25700000	2e+07	43500000	2.6e+07	3.9e+08	8.51e+08	1.53e+09	7.18e+08	2.33e+09	1.35e+09	2.13e+09	3.16e+09	3.24e+09	2.68e+09	7.36e+08	1.92e+09	1.14e+09	1.79e+09	10	22	33	36	17	6	32	16	42	47	13	17	16	15		NA	NA	27	36	95.337	0	73.919	3.4825e+10	322	P13639	P13639	Elongation factor 2	EEF2
0	0	0	11	0	0	0	0	0	0	0	0	2	0	0	0	0	8.87e+08	0	0	0	0	0	0	0	0	94600000	0	36300000	0	0	0	32800000	0	0	0	0	0	0	0	0	3503400	0	0	0	0	6.35e+08	0	0	0	0	0	0	0	0	53500000	0	0	0	0	13	0	0	0	0	0	0	0	0	2	0		NA	NA	11	27.3	61.049	0	17.605	981090000	15	P13674	P13674	Prolyl 4-hydroxylase subunit alpha-1	P4HA1
13	12	11	12	10	9	13	10	12	10	12	10	10	10	3.54e+10	1.82e+10	1.01e+10	2.27e+10	4.6e+09	5.85e+09	3.31e+10	9.14e+09	1.11e+10	4.32e+10	2.01e+10	6.01e+09	1.01e+10	7.42e+09	1.48e+10	2.21e+09	1.14e+09	6.3e+08	1.42e+09	2.88e+08	3.66e+08	2.07e+09	5.71e+08	6.96e+08	2.7e+09	1.25e+09	3.76e+08	6.31e+08	4.64e+08	1.32e+10	1.23e+10	4.48e+09	1.3e+10	8.63e+09	1.26e+10	1.37e+10	8.41e+09	1.29e+10	1.72e+10	9.61e+09	6.71e+09	6.04e+09	7.65e+09	88	57	42	57	27	22	80	29	36	65	49	29	38	30		NA	NA	15	59.1	36.294	0	265.12	2.3697e+11	649	P13716	P13716	Delta-aminolevulinic acid dehydratase	ALAD
2	0	1	0	0	0	1	0	0	0	2	0	1	0	5.63e+08	0	7.4e+07	0	0	0	1.83e+08	0	0	0	3.65e+08	0	1.03e+08	0	85900000	37600000	0	4930400	0	0	0	12200000	0	0	0	24300000	0	6899000	0	1.91e+08	0	6.2e+07	0	0	0	1.33e+08	0	0	0	1.28e+08	0	92700000	0	4	0	1	0	0	0	1	0	0	0	3	0	1	0		NA	NA	2	10.5	33.067	0	5.7981	1.289e+09	10	P13726	P13726	Tissue factor	F3
1	4	1	2	0	0	3	0	0	3	1	0	0	0	1.74e+08	1.04e+09	7.5e+07	2.53e+08	0	0	7.1e+08	0	0	2.32e+08	0	0	0	0	1.66e+08	11600000	69600000	5000600	16800000	0	0	47300000	0	0	15500000	0	0	0	0	1.15e+08	7.87e+08	1.2e+08	3.03e+08	0	0	2.93e+08	0	0	1.07e+08	0	0	0	0	1	5	1	2	0	0	5	0	0	2	1	0	0	0		NA	NA	5	22.9	29.822	0	14.276	2488200000	17	P13761;Q9TQE0;P79483	P13761;Q9TQE0;P79483	HLA class II histocompatibility antigen, DRB1-7 beta chain;HLA class II histocompatibility antigen, DRB1-9 beta chain;HLA class II histocompatibility antigen, DR beta 3 chain	HLA-DRB1;HLA-DRB3
0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52e+08	0	0	0	0	0	0	0	0	0	0	0	0	10900000	0	10900000	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22e+08	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0		NA	NA	2	13.5	29.941	0	11.619	151960000	2	P13762	P13762	HLA class II histocompatibility antigen, DR beta 4 chain	HLA-DRB4
29	25	27	22	17	16	25	20	20	25	26	18	24	19	1.16e+11	4.5e+10	1.04e+11	1.62e+10	5.86e+09	4.24e+09	3.48e+10	8.25e+09	9.27e+09	3.47e+10	3.83e+10	6.13e+09	3.61e+10	1.68e+10	1.64e+10	4e+09	1.55e+09	3.59e+09	5.6e+08	2.02e+08	1.46e+08	1.2e+09	2.84e+08	3.2e+08	1.2e+09	1.32e+09	2.11e+08	1.25e+09	5.81e+08	6.5e+10	2.47e+10	3.92e+10	1.06e+10	8.16e+09	1.05e+10	1.55e+10	1.12e+10	9.51e+09	1.34e+10	2.01e+10	8.52e+09	1.44e+10	1.77e+10	90	58	81	30	16	18	35	25	17	39	44	16	43	30		NA	NA	33	50.8	81.224	0	323.31	4.7594e+11	542	P13798	P13798	Acylamino-acid-releasing enzyme	APEH
4	1	7	2	1	0	1	1	2	4	6	6	0	2	4.37e+08	12600000	6.12e+08	71800000	24600000	0	3.1e+07	54900000	1.04e+08	3.67e+08	6.36e+08	2.61e+08	0	24200000	1.32e+08	21800000	629390	30600000	3588400	1230500	0	1550100	2744200	5180000	18400000	31800000	1.3e+07	0	1212200	2.34e+08	1.2e+07	4.6e+08	47900000	52300000	0	13600000	71200000	6.9e+07	1.11e+08	3.49e+08	4.26e+08	0	24500000	6	1	11	5	1	0	0	1	4	7	11	6	0	2		NA	NA	10	45.9	35.079	0	23.662	2635900000	55	P13804	P13804	Electron transfer flavoprotein subunit alpha, mitochondrial	ETFA
0	0	3	6	4	1	11	5	7	15	0	5	2	9	0	0	2.91e+08	6.33e+08	2.08e+08	12200000	2.76e+09	5.23e+08	5.38e+08	4.71e+09	0	2.96e+08	1.04e+08	8.76e+08	3.22e+08	0	0	8546000	18600000	6126900	358940	81300000	15400000	15800000	1.39e+08	0	8696700	3054600	25800000	0	0	1.28e+08	3.96e+08	3.28e+08	63800000	1.06e+09	6.01e+08	5.07e+08	1.43e+09	0	5.16e+08	66900000	1.06e+09	0	0	3	7	6	1	20	5	10	25	0	6	3	12		NA	NA	16	27.1	83.785	0	88.395	1.0957e+10	98	P13807;P54840	P13807	Glycogen [starch] synthase, muscle	GYS1
0	4	0	12	8	7	5	9	13	8	7	8	0	2	0	1.81e+08	0	1.22e+09	6.33e+08	4.59e+08	3.38e+08	1.07e+09	8.44e+08	9.56e+08	6.18e+08	6.31e+08	0	1.87e+08	2.97e+08	0	7542200	0	50900000	26400000	19100000	14100000	44500000	35200000	39800000	25700000	26300000	0	7805500	0	1.36e+08	0	5.37e+08	5.27e+08	9.23e+08	2.49e+08	6.59e+08	3.16e+08	4.88e+08	3.26e+08	5.73e+08	0	2.83e+08	0	5	0	12	6	8	4	9	14	7	5	7	0	1		NA	NA	14	43.6	45.518	0	43.295	7133900000	78	P13861	P13861	cAMP-dependent protein kinase type II-alpha regulatory subunit	PRKAR2A
63	52	63	59	48	54	73	58	62	63	64	56	73	55	4.59e+11	1.43e+11	3.5e+11	2.3e+11	1.34e+11	2.44e+11	8.9e+11	2.27e+11	2.49e+11	4.19e+11	4.49e+11	1.52e+11	7.64e+11	2.33e+11	1.6e+11	1.48e+10	4.62e+09	1.13e+10	7.43e+09	4.32e+09	7.86e+09	2.87e+10	7.33e+09	8.05e+09	1.35e+10	1.45e+10	4.9e+09	2.47e+10	7.51e+09	2.15e+11	1.53e+11	1.81e+11	1.14e+11	1.04e+11	3.81e+11	5.46e+11	1.57e+11	2.92e+11	2.12e+11	2.03e+11	1.25e+11	4.89e+11	1.77e+11	290	102	273	172	127	164	538	188	202	263	237	130	464	155		NA	NA	81	90.3	49.88	0	323.31	4.9446e+12	3305	P14136	P14136	Glial fibrillary acidic protein	GFAP
3	2	2	1	1	1	2	0	0	2	2	1	1	1	3.8e+08	1.59e+08	1.02e+08	0	0	0	55600000	0	0	75200000	1.37e+08	0	0	0	1.81e+08	7.6e+07	31700000	20300000	0	0	0	11100000	0	0	1.5e+07	27300000	0	0	0	1.6e+08	92400000	57800000	0	0	0	33700000	0	0	47700000	1.05e+08	0	0	0	7	3	2	0	0	0	1	0	0	1	2	0	0	0		NA	NA	3	46.1	12.476	0	40.948	907330000	16	P14174	P14174	Macrophage migration inhibitory factor	MIF
1	0	0	0	0	0	1	0	0	1	1	0	0	0	2.2e+07	0	0	0	0	0	98500000	0	0	40100000	0	0	0	0	40100000	5496200	0	0	0	0	0	24600000	0	0	1e+07	0	0	0	0	15700000	0	0	0	0	0	44800000	0	0	22800000	0	0	0	0	1	0	0	0	0	0	3	0	0	1	1	0	0	0		NA	NA	1	5.4	18.848	0.0068272	1.7916	160590000	6	P14209	P14209	CD99 antigen	CD99
6	9	7	17	4	6	13	9	12	15	11	12	13	7	4.44e+08	2.68e+09	8.51e+08	1.12e+10	4.36e+08	4.43e+08	7.15e+09	1.51e+09	2.43e+09	1.18e+10	5.5e+09	2.37e+09	3.21e+09	1.71e+09	2.73e+09	23400000	1.41e+08	44800000	5.91e+08	22900000	23300000	3.77e+08	79500000	1.28e+08	6.21e+08	2.89e+08	1.25e+08	1.69e+08	89900000	2.44e+08	1.05e+09	2.55e+08	5.37e+09	4.7e+08	5.8e+08	2.18e+09	1.52e+09	1.77e+09	3.09e+09	2.3e+09	2.39e+09	1.38e+09	1.73e+09	8	21	12	52	8	17	36	11	23	45	30	24	21	12		NA	NA	20	33.9	59.425	0	85.124	5.1774e+10	320	P14314	P14314	Glucosidase 2 subunit beta	PRKCSH
2	6	2	6	3	3	9	3	6	8	3	1	5	4	65500000	7.52e+08	1.23e+08	5.53e+08	97500000	1.63e+08	8.75e+08	98400000	4.65e+08	2.02e+09	2.3e+08	47500000	6.05e+08	2.27e+08	3.51e+08	3641100	41800000	6830500	30700000	5416000	9064300	48600000	5467700	25800000	1.12e+08	12800000	2636900	33600000	12600000	44400000	3.11e+08	63700000	2.51e+08	2.01e+08	4.75e+08	3.02e+08	2.88e+08	4.55e+08	6.39e+08	91800000	89700000	3.44e+08	2.76e+08	1	11	2	9	3	5	10	3	7	13	5	1	5	4		NA	NA	10	25.7	54.013	0	26.013	6321400000	79	P14317	P14317	Hematopoietic lineage cell-specific protein	HCLS1
3	2	2	0	0	1	1	0	1	2	2	0	0	1	6.48e+08	2.8e+08	3.07e+08	0	0	1.04e+08	43400000	0	1.13e+08	3.29e+08	3.22e+08	0	0	1.56e+08	1.28e+08	3.6e+07	15600000	1.7e+07	0	0	5783900	2410400	0	6277800	18300000	17900000	0	0	8655600	1.9e+08	1.87e+08	1.55e+08	0	0	2.54e+08	29200000	0	1.88e+08	1.32e+08	1.59e+08	0	0	1.64e+08	5	2	2	0	0	1	1	0	1	2	2	0	0	1		NA	NA	4	11.9	48.275	0	8.112	2302600000	17	P14324	P14324	Farnesyl pyrophosphate synthase	FDPS
1	2	0	0	0	0	1	0	0	1	1	0	0	0	1.15e+08	1.23e+08	0	0	0	0	30300000	0	0	67500000	30500000	0	0	0	15900000	5005700	5338300	0	0	0	0	1318600	0	0	2934400	1328200	0	0	0	53600000	37800000	0	0	0	0	24300000	0	0	28600000	19800000	0	0	0	1	4	0	0	0	0	1	0	0	1	1	0	0	0		NA	NA	2	6.5	50.513	0	4.6544	366280000	8	P14384	P14384	Carboxypeptidase M	CPM
9	6	4	8	2	2	5	1	4	5	5	1	4	1	2.59e+09	9.35e+08	7.83e+08	2.65e+09	3.18e+08	6.1e+07	2.12e+09	53700000	4.96e+08	1.38e+09	1.35e+09	2.59e+08	1.03e+09	0	1.08e+09	1.99e+08	71900000	60300000	2.04e+08	24400000	4691000	1.63e+08	4134300	38200000	1.07e+08	1.04e+08	19900000	79200000	0	8.13e+08	3.85e+08	4.43e+08	1.36e+09	1.24e+08	1.93e+08	1.09e+09	94800000	5.57e+08	6.61e+08	7.23e+08	2.13e+08	6.31e+08	0	10	6	4	9	1	1	7	1	3	4	4	2	4	0		NA	NA	9	27.6	33.367	0	103.54	1.4031e+10	56	P14415	P14415	Sodium/potassium-transporting ATPase subunit beta-2	ATP1B2
16	15	11	5	0	0	6	0	0	1	9	0	8	0	6.57e+09	1.37e+09	1.06e+09	1.78e+08	0	0	2.39e+08	0	0	42700000	5.13e+08	0	7.16e+08	0	2.02e+08	1.24e+08	25800000	20100000	3351900	0	0	4508400	0	0	806430	9670400	0	13500000	0	1.89e+09	1.09e+09	6.44e+08	2.49e+08	0	0	3.21e+08	0	0	36400000	5.96e+08	0	8.87e+08	0	60	27	15	8	0	0	8	0	0	1	16	0	16	0		NA	NA	23	25.6	136.38	0	77.568	1.069e+10	151	P14543	P14543	Nidogen-1	NID1
33	28	20	27	23	9	34	24	31	31	33	28	24	27	4.77e+10	1.83e+10	1.36e+10	1.85e+10	1.62e+10	5.26e+08	6.91e+10	1.83e+10	2.9e+10	6.42e+10	7.3e+10	1.68e+10	1.03e+10	3.54e+10	1.31e+10	1.45e+09	5.54e+08	4.12e+08	5.6e+08	4.91e+08	15900000	2.09e+09	5.56e+08	8.78e+08	1.95e+09	2.21e+09	5.1e+08	3.12e+08	1.07e+09	1.61e+10	1.42e+10	9.2e+09	1.39e+10	1.49e+10	1.58e+09	3.69e+10	1.22e+10	1.87e+10	1.98e+10	3.04e+10	1.41e+10	6.41e+09	2.96e+10	112	82	57	94	80	10	178	83	98	124	120	73	53	86		NA	NA	35	58.4	57.936	0	323.31	4.3084e+11	1250	P14618	P14618	Pyruvate kinase PKM	PKM
5	4	4	3	0	1	6	3	3	5	5	3	2	2	5.05e+08	3.03e+08	2.59e+08	2.03e+08	0	45800000	8.23e+08	1.86e+08	1.83e+08	4.03e+08	3.27e+08	1.01e+08	1.9e+08	1.04e+08	4.04e+08	56100000	33700000	28800000	22500000	0	5083500	91500000	20600000	20400000	44700000	36400000	11300000	21100000	11600000	2.76e+08	2.15e+08	1.94e+08	1.93e+08	0	3.18e+08	3.4e+08	4.04e+08	2.26e+08	1.76e+08	1.94e+08	2.05e+08	1.92e+08	2.7e+08	8	5	5	4	0	1	12	5	4	7	6	3	2	2		NA	NA	6	45.5	11.139	0	21.495	3.633e+09	64	P14621	P14621	Acylphosphatase-2	ACYP2
24	32	14	50	24	29	34	30	38	42	31	39	31	21	4.22e+09	5.3e+09	1.5e+09	5.79e+10	3.43e+09	4.89e+09	1.7e+10	7.93e+09	1.44e+10	3.26e+10	7.35e+09	1.03e+10	9.64e+09	3.12e+09	4.49e+09	1.05e+08	1.32e+08	37600000	1.45e+09	85800000	1.22e+08	4.24e+08	1.98e+08	3.6e+08	8.16e+08	1.84e+08	2.58e+08	2.41e+08	78100000	2.63e+09	6.14e+09	1.18e+09	2.4e+10	6.07e+09	9.71e+09	8.31e+09	8.99e+09	1.08e+10	1.22e+10	4.66e+09	1.61e+10	6.96e+09	6.14e+09	27	52	12	166	29	41	68	39	62	89	47	65	55	23		NA	NA	55	55.9	92.468	0	323.31	1.7957e+11	775	P14625;Q58FF3	P14625	Endoplasmin	HSP90B1
1	1	1	2	1	1	2	1	2	2	2	1	1	1	0	0	0	51200000	0	0	1.06e+08	0	15700000	64700000	42800000	0	0	0	20100000	0	0	0	3657900	0	0	7604900	0	1122500	4621100	3054400	0	0	0	0	0	0	45400000	0	0	63500000	0	0	40400000	32300000	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0		NA	NA	3	16.8	22.764	0.0022616	2.1767	280850000	4	P14649	P14649	Myosin light chain 6B	MYL6B
1	2	3	1	1	0	5	2	2	3	2	1	4	0	61900000	3.51e+08	6.35e+08	27200000	16400000	0	1.21e+09	52400000	67100000	8.39e+08	6.16e+08	16600000	9.32e+08	0	3.02e+08	3870900	2.2e+07	39700000	1702800	1027700	0	75700000	3276500	4195500	52400000	38500000	1040200	58300000	0	1.35e+08	2.27e+08	4.45e+08	90100000	1.13e+08	0	7.96e+08	2.47e+08	2e+08	4.53e+08	2.37e+08	98500000	5.91e+08	0	1	2	5	1	1	0	6	3	3	4	2	1	5	0		NA	NA	5	18.3	24.614	0	9.3576	4826700000	34	P63162;P14678	P63162;P14678	Small nuclear ribonucleoprotein-associated protein N;Small nuclear ribonucleoprotein-associated proteins B and B	SNRPN;SNRPB
0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	37200000	0	1.14e+08	0	0	0	0	0	0	0	0	0	0	3016500	0	744580	0	2272000	0	0	0	0	0	0	0	0	0	0	0	3.1e+07	0	35200000	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0		NA	NA	3	3.6	117.97	0.00083822	3.603	150830000	4	P14735	P14735	Insulin-degrading enzyme	IDE
1	1	1	1	0	0	1	0	0	1	1	0	0	0	93300000	52700000	1.08e+08	43300000	0	0	72300000	0	0	0	0	0	0	0	52700000	13300000	7529900	15400000	6189900	0	0	10300000	0	0	0	0	0	0	0	54400000	42200000	82500000	38400000	0	0	43100000	0	0	0	0	0	0	0	6	6	5	5	0	0	2	0	0	1	7	0	0	0		NA	NA	1	9.3	10.192	0.006889	1.845	369180000	32	P14854	P14854	Cytochrome c oxidase subunit 6B1	COX6B1
3	2	1	3	0	0	0	0	0	4	5	0	3	0	7.63e+08	75400000	59100000	2.41e+08	0	0	0	0	0	4.04e+08	1.01e+09	0	3.79e+08	0	1.47e+08	38100000	3770500	2954300	12100000	0	0	0	0	0	20200000	50600000	0	1.9e+07	0	3.84e+08	1e+08	1.26e+08	2.61e+08	0	0	0	0	0	1.5e+08	4.26e+08	0	4.12e+08	0	3	2	1	5	0	0	0	0	0	5	5	0	3	0		NA	NA	9	20	64.132	0	9.7038	2933900000	24	P14866	P14866	Heterogeneous nuclear ribonucleoprotein L	HNRNPL
7	15	15	19	17	17	19	18	17	20	16	17	12	11	9.24e+08	2.86e+09	4.82e+09	7.77e+09	5.04e+09	2.72e+09	1.05e+10	3.59e+09	4.91e+09	9.32e+09	3.84e+09	3.87e+09	2.86e+09	2.88e+09	1.78e+09	2.5e+07	77400000	1.3e+08	2.1e+08	1.36e+08	73500000	2.84e+08	9.7e+07	1.33e+08	2.52e+08	1.04e+08	1.05e+08	77200000	77800000	6.68e+08	1.75e+09	2.52e+09	4.64e+09	4.45e+09	5.88e+09	3.99e+09	3.05e+09	2.97e+09	3.42e+09	1.87e+09	3.82e+09	2.11e+09	2.95e+09	9	20	28	34	22	28	55	24	27	37	30	22	18	20		NA	NA	27	56.7	57.136	0	143.33	6.5907e+10	374	P14868	P14868	Aspartate--tRNA ligase, cytoplasmic	DARS
23	23	22	27	25	6	10	8	12	10	5	12	8	15	1.54e+10	1.39e+10	8.73e+09	3.07e+10	3.43e+10	4.43e+08	1.83e+09	6.8e+08	1.44e+09	1.88e+09	3.9e+08	1.67e+09	9.59e+08	5.21e+09	2.56e+09	3.35e+08	3.02e+08	1.9e+08	6.68e+08	7.45e+08	9633600	39700000	14800000	31200000	40900000	8486300	36200000	20800000	1.13e+08	7.37e+09	8.91e+09	3.03e+09	9.11e+09	1.73e+10	1.64e+09	1.52e+09	1.25e+09	2.25e+09	7.38e+08	4.91e+08	2.9e+09	1.09e+09	6.89e+09	70	100	67	161	168	12	24	22	28	18	8	46	26	54		NA	NA	28	38.9	81.744	0	323.31	1.1755e+11	804	P14923	P14923	Junction plakoglobin	JUP
9	11	13	9	9	6	9	9	9	9	10	9	9	8	4.56e+10	2.85e+10	4.61e+10	2.3e+10	1.64e+10	7.23e+09	2.14e+10	2.27e+10	2.36e+10	2.63e+10	2.32e+10	1.48e+10	2.5e+10	3.11e+10	2.37e+10	3.04e+09	1.9e+09	3.07e+09	1.53e+09	1.09e+09	4.82e+08	1.43e+09	1.52e+09	1.57e+09	1.75e+09	1.55e+09	9.84e+08	1.67e+09	2.07e+09	1.59e+10	1.99e+10	2.78e+10	1.36e+10	1.22e+10	1.77e+10	9.19e+09	2.3e+10	2.16e+10	1.53e+10	1.52e+10	1.45e+10	1.19e+10	1.87e+10	25	27	38	21	11	9	17	19	20	16	18	12	20	23		NA	NA	13	30	42.064	0	323.31	3.5494e+11	276	P15104	P15104	Glutamine synthetase	GLUL
1	1	2	0	0	0	2	0	0	1	3	0	0	0	94900000	86600000	1.01e+08	0	0	0	1.71e+08	0	0	55800000	2.85e+08	0	0	0	44100000	5271500	4809300	5623300	0	0	0	9506100	0	0	3102400	15800000	0	0	0	1.12e+08	61800000	49900000	0	0	0	67300000	0	0	52500000	89700000	0	0	0	1	1	2	0	0	0	2	0	0	1	3	0	0	0		NA	NA	4	17.4	35.853	0.0008107	3.112	794550000	10	P15121;C9JRZ8	P15121	Aldose reductase	AKR1B1
0	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	94900000	0	0	15100000	0	0	7476800	0	0	0	0	2611000	0	0	0	2109100	0	0	335820	0	0	166150	0	0	0	0	0	0	0	69800000	0	0	19300000	0	0	7270900	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0		NA	NA	3	3.8	109.54	0	6.3961	117500000	5	P15144	P15144	Aminopeptidase N	ANPEP
